url_path,views_total,views_unique
/yext/pages-starter-react-locations,44,26
/yext/pages-starter-react-locations/tree/main/src,31,8
/yext/pages-starter-react-locations/blob/main/package.json,26,7
/yext/pages-starter-react-locations/blob/main/.env,21,4
/yext/pages-starter-react-locations/tree/main/src/templates,19,6
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,12,4
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,12,2
/yext/pages-starter-react-locations/blob/main/tsconfig.json,11,3
/yext/pages-starter-react-locations/blob/main/tailwind.config.cjs,11,2
/yext/pages-starter-react-locations/blob/main/.gitignore,10,2
