url_path,views_total,views_unique
/yext/pages-starter-react-locations/tree/main/src,57,16
/yext/pages-starter-react-locations,43,29
/yext/pages-starter-react-locations/tree/main/src/components,25,8
/yext/pages-starter-react-locations/tree/main/src/templates,25,8
/yext/pages-starter-react-locations/blob/main/src/templates/state.tsx,18,3
/yext/pages-starter-react-locations/blob/main/src/templates/root.tsx,16,3
/yext/pages-starter-react-locations/blob/main/src/components/DirectoryCityGrid.tsx,14,4
/yext/pages-starter-react-locations/tree/main/src/types,14,3
/yext/pages-starter-react-locations/blob/main/src/components/DirectoryRootGrid.tsx,14,2
/yext/pages-starter-react-locations/blob/main/src/templates/static.tsx,13,5
