url_path,views_total,views_unique
/yext/pages-starter-react-locations,51,22
/yext/pages-starter-react-locations/tree/main/src,32,8
/yext/pages-starter-react-locations/pull/62,23,4
/yext/pages-starter-react-locations/blob/main/package.json,17,5
/yext/pages-starter-react-locations/tree/main/src/templates,15,4
/yext/pages-starter-react-locations/pulls,12,2
/yext/pages-starter-react-locations/tree/main/sites-config,10,3
/yext/pages-starter-react-locations/blob/main/src/templates/location.tsx,10,2
/yext/pages-starter-react-locations/tree/main/src/components,9,3
/yext/pages-starter-react-locations/pull/62/files,8,2
